Trials	100000
Coin Expected Value 	 1.077150358046236 
Multiplier Expected Value 	 2.005086267078887 

Return	Coin	Multiplier	Scatter	Transform	Collect	SuperScatter	Starting Mirrors	End Mirrors
0.4308601432184944	4	0	1	0	0	0	5	5
1.5118455733483298	7	1	1	0	0	0	8	8
0.4308601432184944	4	0	0	0	0	0	4	4
6.4793381714928415	10	3	0	1	0	0	8	10
5.183470537194273	8	3	1	0	0	0	9	9
2.591735268597137	12	1	2	0	0	0	14	14
5.615426415293796	13	2	1	0	0	0	14	14
6.4793381714928415	10	3	1	1	0	0	5	11
2.159779390497614	5	2	3	0	0	0	8	8
0.4308601432184944	4	0	0	0	0	0	4	4
1.079889695248807	5	1	0	0	0	0	5	5
0.6462902148277416	6	0	1	0	0	0	7	7
0.538575179023118	5	0	2	0	0	0	7	7
0.2154300716092472	2	0	1	0	0	0	3	3
0.538575179023118	5	0	0	0	0	0	5	5
0.4308601432184944	4	0	0	0	0	0	4	4
0.6479338171492842	3	1	0	0	0	0	3	3
1.5118455733483298	7	1	0	0	0	0	7	7
0.9694353222416124	9	0	1	0	0	0	10	10
2.159779390497614	10	1	3	0	0	0	13	13
0.538575179023118	5	0	0	0	0	0	5	5
1.077150358046236	10	0	2	0	0	1	13	13
2.591735268597137	6	2	0	0	0	0	6	6
1.5080105012647305	14	0	1	0	0	0	15	15
0.3231451074138708	3	0	0	0	0	0	3	3
4.535536720044989	7	3	1	0	0	0	8	8
0.538575179023118	5	0	2	0	0	1	8	8
0.538575179023118	5	0	0	0	0	0	5	5
20.73388214877709	16	6	0	1	0	0	12	16
1.2958676342985684	6	1	2	0	0	1	9	9
1.5118455733483298	7	1	1	0	0	0	8	8
32.82864673556373	38	4	1	1	2	1	15	19
1.077150358046236	10	0	0	0	0	0	10	10
46.65123483474846	36	6	3	0	1	0	22	22
3.455647024796183	8	2	0	0	0	0	8	8
3.2396690857464208	15	1	1	0	0	0	16	16
0.8617202864369888	8	0	1	0	0	0	9	9
1.079889695248807	5	1	0	0	0	0	5	5
5.183470537194274	12	2	0	1	0	0	8	12
3.0236911466966596	14	1	1	1	0	0	11	15
5.615426415293796	13	2	2	0	0	0	15	15
0.2154300716092472	2	0	1	0	0	0	3	3
0.4308601432184944	4	0	2	0	0	0	6	6
0.8639117561990457	4	1	0	0	0	0	4	4
0.538575179023118	5	0	1	0	0	0	6	6
3.455647024796183	8	2	1	0	1	0	6	6
0.3231451074138708	3	0	0	0	0	0	3	3
0.8617202864369888	8	0	0	0	0	0	8	8
1.079889695248807	5	1	2	0	0	0	7	7
5.183470537194274	12	2	3	0	0	0	15	15
7.127271988642126	11	3	1	0	0	0	12	12
0.538575179023118	5	0	0	0	0	0	5	5
2.159779390497614	10	1	3	0	0	0	13	13
7.127271988642126	11	3	1	1	0	0	8	12
0.3231451074138708	3	0	1	0	0	0	4	4
4.319558780995228	10	2	2	0	1	0	8	8
0.4308601432184944	4	0	0	0	0	0	4	4
0.4308601432184944	4	0	0	0	0	0	4	4
26.99724238122018	25	5	3	1	0	0	27	28
0.3231451074138708	3	0	0	0	0	0	3	3
1.2925804296554833	12	0	1	1	0	0	8	13
19.438014514478525	15	6	2	1	0	0	12	17
9.071073440089979	14	3	0	1	0	0	8	14
1.2925804296554833	12	0	1	0	0	0	13	13
0.4308601432184944	4	0	1	0	0	0	5	5
0.6462902148277416	6	0	1	0	0	0	7	7
0.3231451074138708	3	0	0	0	0	0	3	3
1.9438014514478525	9	1	2	1	0	0	8	11
2.159779390497614	5	2	1	0	0	0	6	6
0.6462902148277416	6	0	2	0	0	0	8	8
14.038566038234492	13	5	3	0	0	0	16	16
0.2154300716092472	2	0	1	0	0	0	3	3
7.77520580579141	9	4	0	0	0	0	9	9
0.8617202864369888	8	0	0	0	0	0	8	8
1.5118455733483298	7	1	2	0	0	0	9	9
1.079889695248807	5	1	1	0	0	0	6	6
0.538575179023118	5	0	1	0	0	0	6	6
0.8639117561990457	4	1	0	0	0	0	4	4
0.8617202864369888	8	0	2	0	0	0	10	10
2.159779390497614	5	2	0	0	0	0	5	5
1.5118455733483298	7	1	0	0	0	0	7	7
0.6462902148277416	6	0	1	0	0	0	7	7
1.5118455733483298	7	1	0	0	0	0	7	7
4.751514659094751	11	2	0	0	0	0	11	11
1.2925804296554833	12	0	2	0	0	0	14	14
1.5118455733483298	7	1	1	0	0	0	8	8
1.7278235123980914	8	1	3	0	0	0	11	11
4.535536720044989	7	3	1	0	0	0	8	8
5.831404354343557	9	3	1	0	0	0	10	10
33.47658055271301	31	5	1	1	2	0	11	17
0.3231451074138708	3	0	0	0	0	0	3	3
0.6462902148277416	6	0	0	0	0	0	6	6
2.591735268597137	6	2	0	0	0	0	6	6
1.9438014514478525	9	1	2	0	0	0	11	11
1.079889695248807	5	1	0	0	0	0	5	5
0.3231451074138708	3	0	2	0	0	0	5	5
0.8617202864369888	8	0	1	0	0	0	9	9
0.7540052506323652	7	0	1	0	0	0	9	9
0.8639117561990457	4	1	1	0	0	0	5	5
0.6462902148277416	6	0	1	0	0	0	7	7
6.047382293393319	14	2	1	1	0	0	11	15
0.8617202864369888	8	0	0	0	0	0	8	8
0.7540052506323652	7	0	1	0	0	0	8	8
3.2396690857464208	5	3	0	0	0	0	5	5
0.8617202864369888	8	0	1	0	0	0	9	9
0.6479338171492842	3	1	0	0	0	0	3	3
1.079889695248807	5	1	0	0	0	0	5	5
0.6462902148277416	6	0	0	0	0	0	6	6
0.8617202864369888	8	0	0	0	0	0	8	8
1.5118455733483298	7	1	1	0	0	0	8	8
0.538575179023118	5	0	1	0	0	0	6	6
6.911294049592366	16	2	1	1	0	0	12	17
1.2958676342985684	6	1	0	0	0	0	6	6
11.230852830587592	13	4	2	0	0	0	15	15
0.3231451074138708	3	0	0	0	0	0	3	3
0.8617202864369888	8	0	0	0	0	0	9	9
0.8639117561990457	4	1	1	0	0	0	5	5
0.4308601432184944	4	0	1	0	0	0	5	5
4.319558780995228	10	2	2	1	0	0	7	12
5.183470537194273	8	3	1	0	0	0	9	9
1.079889695248807	5	1	0	0	0	0	5	5
0.8617202864369888	8	0	0	0	0	0	8	8
3.455647024796183	8	2	1	0	0	0	9	9
3.2396690857464208	5	3	0	0	0	0	5	5
7.77520580579141	18	2	2	1	0	0	17	20
0.2154300716092472	2	0	1	0	0	0	3	3
0.8639117561990457	4	1	0	0	0	0	4	4
1.2958676342985684	6	1	0	0	0	0	6	6
1.079889695248807	5	1	0	0	0	0	5	5
0.4308601432184944	4	0	0	0	0	0	4	4
0.538575179023118	5	0	1	0	0	0	6	6
0.7540052506323652	7	0	1	0	0	0	8	8
0.2154300716092472	2	0	1	0	0	0	3	3
3.887602902895705	9	2	0	1	0	1	6	10
3.0236911466966596	7	2	1	0	0	0	8	8
1.077150358046236	10	0	1	0	0	0	11	11
0.538575179023118	5	0	0	0	0	1	6	6
4.319558780995228	20	1	3	0	0	0	23	23
2.159779390497614	5	2	0	0	0	0	5	5
0.6479338171492842	3	1	0	0	0	0	3	3
3.455647024796183	8	2	0	0	0	0	8	8
0.4308601432184944	4	0	1	0	0	0	5	5
48.59503628619632	25	9	1	0	0	0	26	26
1.7278235123980914	8	1	1	0	0	0	9	9
1.079889695248807	5	1	1	0	0	0	6	6
0.2154300716092472	2	0	2	0	0	1	5	5
4.535536720044989	7	3	1	0	0	0	8	8
0.9694353222416124	9	0	0	1	0	0	4	9
5.831404354343557	9	3	3	0	0	0	12	12
0.8639117561990457	4	1	1	0	0	0	5	5
0.7540052506323652	7	0	1	0	0	0	8	8
4.535536720044989	7	3	2	0	0	0	9	9
1.7278235123980914	8	1	0	1	0	0	3	8
2.591735268597137	6	2	0	0	0	0	6	6
2.591735268597137	12	1	3	0	0	0	15	15
1.1848653938508595	11	0	0	1	0	0	6	11
1.7278235123980914	8	1	1	0	0	0	9	9
3.455647024796183	8	2	1	0	0	0	9	9
0.3231451074138708	3	0	0	0	0	0	3	3
1.2958676342985684	6	1	2	0	0	0	8	8
1.7278235123980914	8	1	1	0	0	0	9	9
0.538575179023118	5	0	3	0	0	0	8	8
0.538575179023118	5	0	0	0	0	0	5	5
0.4308601432184944	4	0	2	0	0	0	6	6
29.37299971076755	34	4	1	2	1	0	12	22
0.3231451074138708	3	0	0	0	0	0	3	3
1.7278235123980914	8	1	2	0	0	0	10	10
0.8639117561990457	4	1	0	0	0	0	4	4
5.831404354343557	9	3	0	0	0	0	9	9
0.6462902148277416	6	0	0	0	0	0	6	6
0.538575179023118	5	0	0	0	0	0	5	5
1.5080105012647305	14	0	0	0	0	0	14	14
0.8639117561990457	4	1	2	0	0	0	6	6
1.2958676342985684	6	1	0	0	0	0	6	6
1.079889695248807	5	1	2	0	0	0	7	7
0.538575179023118	5	0	1	0	0	0	6	6
3.0236911466966596	7	2	0	0	0	0	7	7
0.3231451074138708	3	0	0	0	0	0	3	3
0.7540052506323652	7	0	1	0	0	0	8	8
0.4308601432184944	4	0	0	0	0	0	4	4
0.4308601432184944	4	0	0	0	0	0	4	4
0.4308601432184944	4	0	0	0	0	0	4	4
0.8639117561990457	4	1	0	0	0	0	4	4
0.4308601432184944	4	0	0	0	0	0	4	4
7.77520580579141	12	3	2	1	0	0	10	14
7.559227866741649	7	5	2	0	0	0	9	9
5.399448476244035	5	5	0	0	0	0	5	5
1.079889695248807	5	1	1	0	0	0	6	6
0.7540052506323652	7	0	1	0	0	0	8	8
1.2958676342985684	6	1	2	0	0	0	8	8
5.183470537194274	6	4	0	0	0	0	6	6
0.6462902148277416	6	0	1	0	0	0	7	7
0.1077150358046236	1	0	2	0	0	0	3	3
0.538575179023118	5	0	1	0	0	0	6	6
0.8617202864369888	8	0	1	0	0	0	9	9
0.7540052506323652	7	0	1	0	0	0	8	8
1.079889695248807	5	1	2	0	0	0	7	7
0.6462902148277416	6	0	1	0	0	0	7	7
1.2958676342985684	6	1	3	0	0	0	9	9
0.3231451074138708	3	0	1	0	0	0	4	4
3.455647024796183	16	1	0	1	0	0	10	16
16.414323367781865	19	4	1	1	1	0	9	13
1.7278235123980914	4	2	0	0	0	0	4	4
0.4308601432184944	4	0	0	0	0	0	4	4
0.4308601432184944	4	0	1	0	0	0	5	5
0.2154300716092472	2	0	3	0	0	0	5	5
0.8617202864369888	8	0	2	0	0	0	10	10
0.4308601432184944	4	0	1	0	0	0	5	5
26.99724238122018	25	5	2	1	0	1	26	28
0.9694353222416124	9	0	1	0	0	0	10	10
1.2958676342985684	6	1	3	0	0	0	9	9
0.4308601432184944	4	0	1	0	0	0	5	5
0.4308601432184944	4	0	0	0	0	0	4	4
9.071073440089979	14	3	1	0	0	0	15	15
1.7278235123980914	8	1	1	0	0	0	9	9
0.3231451074138708	3	0	3	0	0	0	6	6
2.159779390497614	10	1	0	0	0	0	10	10
1.2925804296554833	12	0	2	0	0	0	14	14
0.6462902148277416	6	0	0	0	0	0	6	6
1.5118455733483298	7	1	1	0	0	0	8	8
0.8617202864369888	8	0	0	0	0	0	8	8
2.591735268597137	12	1	1	0	0	0	13	13
1.1848653938508595	11	0	0	1	0	0	6	11
0.3231451074138708	3	0	0	0	0	0	3	3
1.7278235123980914	8	1	0	0	0	0	8	8
4.319558780995228	10	2	1	1	0	0	7	11
6.4793381714928415	10	3	0	0	1	0	6	6
3.0236911466966596	7	2	2	0	0	0	9	9
0.6462902148277416	6	0	0	0	0	0	6	6
0.7540052506323652	7	0	2	0	0	0	9	9
0.7540052506323652	7	0	1	0	0	0	8	8
0.3231451074138708	3	0	1	0	0	0	4	4
0.3231451074138708	3	0	0	0	0	1	4	4
0.43195587809952285	2	1	1	0	0	0	3	3
1.5118455733483298	7	1	1	0	0	0	8	8
0.6462902148277416	6	0	0	0	0	0	6	6
23.325617417374232	27	4	3	0	0	0	30	30
0.4308601432184944	4	0	0	0	0	0	4	4
1.5118455733483298	7	1	1	0	0	0	8	8
7.127271988642126	11	3	2	1	0	0	9	13
3.887602902895705	6	3	1	0	0	0	7	7
0.538575179023118	5	0	0	0	0	1	6	6
0.6462902148277416	6	0	0	0	0	0	6	6
0.7540052506323652	7	0	2	0	0	0	9	9
3.2396690857464208	5	3	2	0	0	0	7	7
2.591735268597137	6	2	0	0	0	0	6	6
0.8639117561990457	4	1	0	0	0	0	4	4
0.6462902148277416	6	0	0	0	0	0	6	6
79.69585950936195	41	9	3	1	1	0	24	25
0.9694353222416124	9	0	2	0	0	0	11	11
1.400295465460107	13	0	2	1	0	1	13	16
0.2154300716092472	2	0	1	0	0	0	3	3
0.3231451074138708	3	0	0	0	0	0	3	3
0.3231451074138708	3	0	0	0	0	0	3	3
0.538575179023118	5	0	0	0	0	0	5	5
1.5118455733483298	7	1	0	0	0	0	7	7
0.7540052506323652	7	0	2	0	0	0	9	9
0.3231451074138708	3	0	0	0	0	0	3	3
0.538575179023118	5	0	0	0	0	0	5	5
0.8639117561990457	4	1	1	0	0	0	5	5
0.3231451074138708	3	0	0	0	0	0	3	3
5.183470537194274	12	2	0	0	0	0	12	12
1.2958676342985684	6	1	0	0	0	0	6	6
0.4308601432184944	4	0	1	0	0	0	5	5
0.4308601432184944	4	0	0	0	0	0	4	4
0.538575179023118	5	0	0	0	0	0	5	5
0.3231451074138708	3	0	0	0	0	0	3	3
1.2958676342985684	6	1	0	0	0	0	6	6
0.3231451074138708	3	0	1	0	0	0	4	4
4.319558780995228	5	4	1	0	0	0	6	6
1.2958676342985684	6	1	1	0	0	0	7	7
0.3231451074138708	3	0	0	0	0	0	3	3
0.538575179023118	5	0	0	0	0	0	5	5
1.2958676342985684	6	1	2	0	0	0	8	8
1.7278235123980914	8	1	0	0	0	0	8	8
0.6479338171492842	3	1	0	0	0	0	3	3
9.503029318189501	11	4	1	1	0	0	7	12
41.03580841945467	38	5	0	1	1	0	15	20
9.071073440089979	21	2	3	1	0	0	20	24
4.535536720044989	7	3	1	0	0	0	8	8
0.538575179023118	5	0	0	0	0	0	5	5
0.8617202864369888	8	0	1	0	0	0	9	9
2.591735268597137	12	1	1	0	0	0	13	13
0.6462902148277416	6	0	3	0	0	0	9	9
0.7540052506323652	7	0	1	0	0	0	8	8
0.8617202864369888	8	0	0	0	0	0	8	8
1.7278235123980914	8	1	1	0	0	0	9	9
5.615426415293796	13	2	0	0	0	0	13	13
0.6462902148277416	6	0	0	0	0	0	6	6
0.538575179023118	5	0	1	0	0	0	6	6
0.538575179023118	5	0	2	0	0	0	7	7
0.9694353222416124	9	0	0	0	0	0	9	9
119.21982235546827	46	12	1	3	2	1	9	22
2.5917352685971364	4	3	0	0	0	0	4	4
1.7278235123980914	8	1	1	1	0	0	4	9
16.846279245881387	26	3	2	0	0	0	28	28
1.5118455733483298	7	1	1	0	0	0	8	8
3.455647024796183	8	2	1	0	0	0	9	9
0.6479338171492842	3	1	0	0	0	0	3	3
1.079889695248807	5	1	1	0	0	0	6	6
0.6479338171492842	3	1	0	0	0	0	3	3
2.591735268597137	12	1	0	0	0	0	12	12
14.038566038234492	13	5	1	0	0	0	14	14
1.5118455733483298	7	1	2	0	0	1	10	10
3.455647024796183	8	2	0	0	0	0	8	8
2.591735268597137	6	2	0	0	0	0	6	6
20.73388214877709	16	6	1	1	0	0	14	17
3.0236911466966596	7	2	0	0	0	0	7	7
0.538575179023118	5	0	0	0	0	0	5	5
0.6462902148277416	6	0	1	0	0	0	7	7
1.079889695248807	5	1	0	0	0	0	5	5
0.6462902148277416	6	0	2	0	0	0	8	8
0.2154300716092472	2	0	1	0	0	0	3	3
0.538575179023118	5	0	1	0	0	0	6	6
7.77520580579141	12	3	1	1	0	0	10	13
0.6479338171492842	3	1	0	0	0	0	3	3
0.538575179023118	5	0	0	0	0	0	5	5
5.615426415293796	13	2	2	1	0	0	9	15
0.7540052506323652	7	0	1	0	0	0	9	9
0.3231451074138708	3	0	0	0	0	0	3	3
0.3231451074138708	3	0	0	0	0	0	3	3
0.4308601432184944	4	0	0	0	0	0	4	4
1.7278235123980914	8	1	1	0	0	0	9	9
1.5118455733483298	7	1	2	0	0	0	9	9
0.8639117561990457	4	1	0	0	0	0	4	4
0.6462902148277416	6	0	0	0	0	0	6	6
0.538575179023118	5	0	1	0	0	0	6	6
1.9438014514478525	9	1	2	0	0	0	11	11
11.230852830587592	26	2	1	0	0	0	27	27
0.3231451074138708	3	0	2	0	0	0	5	5
1.5118455733483298	7	1	1	0	0	0	8	8
3.2396690857464208	5	3	0	0	0	0	5	5
0.3231451074138708	3	0	0	0	0	0	3	3
0.3231451074138708	3	0	1	0	0	0	4	4
0.8639117561990457	4	1	0	0	0	0	4	4
1.7278235123980914	8	1	1	0	0	0	9	9
7.77520580579141	12	3	1	0	0	0	13	13
0.8617202864369888	8	0	1	0	0	0	9	9
0.6462902148277416	6	0	1	0	0	0	7	7
0.6479338171492842	3	1	0	0	0	0	3	3
5.615426415293796	13	2	0	0	0	0	13	13
1.2958676342985684	6	1	1	0	0	0	7	7
0.538575179023118	5	0	2	0	0	0	7	7
1.7278235123980914	8	1	0	0	0	0	8	8
0.2154300716092472	2	0	1	0	0	0	3	3
1.079889695248807	5	1	0	0	0	0	5	5
0.8617202864369888	8	0	1	0	0	0	9	9
0.6462902148277416	6	0	0	0	0	0	6	6
0.4308601432184944	4	0	0	0	0	0	4	4
0.7540052506323652	7	0	0	0	0	0	7	7
1.2925804296554833	12	0	0	0	0	0	12	12
0.3231451074138708	3	0	1	0	0	0	4	4
5.615426415293796	13	2	0	0	0	0	13	13
2.591735268597137	6	2	3	0	0	0	9	9
0.538575179023118	5	0	1	0	0	0	6	6
0.7540052506323652	7	0	2	0	0	0	9	9
2.159779390497614	5	2	1	0	0	0	6	6
0.4308601432184944	4	0	3	0	0	0	7	7
1.7278235123980914	8	1	0	0	0	0	8	8
0.3231451074138708	3	0	2	0	0	0	5	5
10.366941074388548	12	4	1	0	0	1	14	14
0.8617202864369888	8	0	1	0	0	0	9	9
0.2154300716092472	2	0	1	0	0	1	4	4
1.9438014514478525	9	1	1	1	0	0	4	10
0.9694353222416124	9	0	0	0	0	0	9	9
0.7540052506323652	7	0	0	0	0	0	7	7
2.3757573295473753	11	1	1	1	0	0	6	12
0.7540052506323652	7	0	2	0	0	0	9	9
8.639117561990457	10	4	2	0	0	0	12	12
3.0236911466966596	7	2	0	0	0	0	7	7
1.5118455733483298	7	1	1	0	0	0	8	8
1.7278235123980914	8	1	0	0	0	0	8	8
0.6462902148277416	6	0	0	0	0	0	6	6
0.3231451074138708	3	0	0	0	0	0	3	3
0.6479338171492842	3	1	2	0	0	0	5	5
11.662808708687114	9	6	3	0	0	0	12	12
0.4308601432184944	4	0	0	0	0	0	5	5
0.2154300716092472	2	0	1	0	0	0	3	3
5.183470537194274	12	2	2	0	0	0	14	14
0.4308601432184944	4	0	2	0	0	0	6	6
0.4308601432184944	4	0	1	0	0	0	5	5
32.39669085746421	25	6	2	1	0	0	25	27
2.159779390497614	5	2	0	0	0	0	5	5
0.4308601432184944	4	0	1	0	0	0	5	5
0.7540052506323652	7	0	0	0	0	0	7	7
1.7278235123980914	4	2	0	0	0	1	5	5
4.319558780995228	10	2	0	1	0	0	5	10
1.2958676342985684	6	1	1	0	0	0	7	7
3.887602902895705	6	3	2	0	0	0	8	8
0.4308601432184944	4	0	3	0	0	0	7	7
0.538575179023118	5	0	1	0	0	0	6	6
4.319558780995228	10	2	1	0	0	0	11	11
0.6462902148277416	6	0	0	0	0	0	6	6
0.3231451074138708	3	0	0	0	0	0	3	3
3.0236911466966596	7	2	1	0	0	0	8	8
1.9438014514478525	9	1	0	0	0	0	9	9
0.6462902148277416	6	0	2	0	0	0	9	9
0.4308601432184944	4	0	0	0	0	0	5	5
0.3231451074138708	3	0	1	0	0	1	5	5
95.24627112094478	49	9	2	2	1	0	22	30
3.455647024796183	8	2	2	0	0	0	10	10
6.047382293393319	14	2	1	1	0	0	11	15
0.3231451074138708	3	0	0	0	0	0	3	3
3.455647024796183	8	2	1	0	0	0	9	9
0.6479338171492842	3	1	1	0	0	0	4	4
4.751514659094751	11	2	0	1	0	0	6	11
0.6462902148277416	6	0	0	0	0	0	6	6
1.7278235123980914	8	1	2	0	0	0	10	10
4.319558780995228	10	2	1	0	0	0	11	11
0.8639117561990457	4	1	0	0	0	0	4	4
18.142146880179958	21	4	2	0	0	0	23	23
0.538575179023118	5	0	0	0	0	0	5	5
1.079889695248807	5	1	1	0	0	0	6	6
1.2958676342985684	6	1	2	0	0	0	8	8
0.538575179023118	5	0	1	0	0	0	6	6
2.159779390497614	10	1	0	1	0	0	4	10
10.79889695248807	25	2	2	1	1	0	9	15
1.079889695248807	5	1	0	0	0	0	5	5
1.7278235123980914	8	1	1	0	0	0	9	9
2.591735268597137	6	2	0	0	0	0	6	6
1.2958676342985684	6	1	0	0	0	0	6	6
1.5118455733483298	7	1	0	0	0	0	7	7
0.3231451074138708	3	0	1	0	0	0	4	4
0.4308601432184944	4	0	1	0	0	0	5	5
123.97133701456305	41	14	2	3	3	0	8	21
0.7540052506323652	7	0	0	0	0	0	7	7
5.183470537194274	12	2	1	1	0	0	7	13
0.8639117561990457	4	1	1	0	0	0	5	5
4.319558780995228	10	2	1	0	0	0	11	11
