Trials	100000
Coin Expected Value 	 1.077150358046236 
Multiplier Expected Value 	 2.005086267078887 

Return	Coin	Multiplier	Scatter	Transform	Collect	SuperScatter	Starting Mirrors	End Mirrors
3.455647024796183	16	1	0	0	1	0	9	9
5.183470537194274	12	2	0	1	0	0	7	12
0.3231451074138708	3	0	0	0	0	0	3	3
1.079889695248807	5	1	1	0	0	1	7	7
1.1848653938508595	11	0	1	0	0	0	12	12
7.77520580579141	12	3	0	1	0	0	10	12
1.5118455733483298	7	1	0	0	0	0	7	7
3.887602902895705	9	2	0	0	0	0	9	9
112.30852830587594	52	10	2	1	1	1	24	30
0.4308601432184944	4	0	0	0	0	0	4	4
6.4793381714928415	15	2	1	0	0	0	16	16
0.3231451074138708	3	0	0	0	0	0	3	3
5.183470537194274	12	2	0	0	1	0	7	7
0.8617202864369888	8	0	1	0	0	0	9	9
5.183470537194274	12	2	0	0	0	0	12	12
1.077150358046236	10	0	0	0	0	0	10	10
0.4308601432184944	4	0	1	0	0	0	5	5
0.2154300716092472	2	0	1	0	0	0	4	4
7.77520580579141	18	2	0	1	0	0	12	18
0.6462902148277416	6	0	1	0	0	0	7	7
1.079889695248807	5	1	2	0	0	1	8	8
0.8617202864369888	8	0	1	0	0	0	9	9
6.4793381714928415	10	3	0	0	1	0	6	6
20.733882148777095	24	4	2	0	0	1	27	27
0.6479338171492842	3	1	2	0	0	1	6	6
7.127271988642126	11	3	0	1	0	0	7	11
0.3231451074138708	3	0	0	0	0	0	3	3
0.6462902148277416	6	0	0	0	0	0	6	6
1.9438014514478525	9	1	1	0	0	0	10	10
1.9438014514478525	9	1	0	0	0	1	10	10
75.5922786674165	35	10	2	2	1	1	15	23
25.05344092977232	29	4	2	1	1	0	16	19
0.43195587809952285	2	1	1	0	0	0	3	3
0.3231451074138708	3	0	0	0	0	0	3	3
0.7540052506323652	7	0	0	0	0	0	7	7
1.079889695248807	5	1	1	0	0	1	7	7
2.591735268597137	6	2	1	0	0	0	7	7
1.5118455733483298	7	1	0	0	0	0	7	7
4.103580841945466	19	1	2	0	0	1	22	22
6.911294049592366	16	2	1	0	0	0	17	17
3.0236911466966596	14	1	1	0	0	0	15	15
3.0236911466966596	7	2	1	0	0	0	8	8
1.079889695248807	5	1	0	0	0	0	5	5
24.189529173573273	16	7	0	2	0	0	6	16
1.1848653938508595	11	0	2	0	0	1	14	14
23.32561741737423	18	6	2	1	0	0	19	20
2.159779390497614	5	2	1	0	0	0	6	6
0.4308601432184944	4	0	1	0	0	0	6	6
3.887602902895705	9	2	0	0	0	0	9	9
0.3231451074138708	3	0	0	0	0	0	3	3
0.9694353222416124	9	0	0	0	0	0	9	9
4.319558780995228	10	2	0	1	0	1	7	11
1.2958676342985684	6	1	0	0	0	1	7	7
1.2925804296554833	12	0	1	0	0	1	14	14
4.319558780995228	10	2	1	1	0	0	8	11
1.2958676342985684	3	2	0	0	0	0	3	3
1.2958676342985684	6	1	0	0	0	0	6	6
0.6462902148277416	6	0	1	0	0	0	7	7
0.3231451074138708	3	0	1	0	0	0	4	4
0.3231451074138708	3	0	2	0	0	0	5	5
6.911294049592366	16	2	2	0	0	1	19	19
0.7540052506323652	7	0	1	0	0	0	8	8
0.7540052506323652	7	0	1	0	0	0	9	9
0.6462902148277416	6	0	0	0	0	0	6	6
1.5118455733483298	7	1	0	0	0	1	8	8
0.4308601432184944	4	0	0	0	0	0	4	4
0.8617202864369888	8	0	0	0	0	0	8	8
2.3757573295473753	11	1	0	0	0	0	11	11
1.079889695248807	5	1	0	0	0	0	5	5
4.319558780995228	10	2	2	0	0	1	13	13
0.7540052506323652	7	0	0	0	0	0	7	7
0.7540052506323652	7	0	1	0	0	0	8	8
0.4308601432184944	4	0	1	0	0	0	6	6
12.094764586786638	28	2	1	1	1	1	13	19
4.319558780995228	10	2	1	1	0	0	7	11
2.159779390497614	10	1	0	0	1	0	6	6
6.4793381714928415	10	3	1	0	0	0	11	11
1.5118455733483298	7	1	2	0	0	0	9	9
0.3231451074138708	3	0	0	0	0	0	3	3
0.6479338171492842	3	1	0	0	0	0	3	3
0.7540052506323652	7	0	1	0	0	0	8	8
20.733882148777095	24	4	0	0	0	1	25	25
0.538575179023118	5	0	0	0	0	0	5	5
1.2958676342985684	6	1	1	0	0	0	7	7
4.319558780995228	10	2	0	0	0	0	10	10
0.2154300716092472	2	0	1	0	0	0	3	3
0.3231451074138708	3	0	1	0	0	0	4	4
0.7540052506323652	7	0	0	0	0	0	7	7
7.77520580579141	12	3	0	1	0	1	10	13
3.0236911466966596	14	1	0	1	0	0	11	14
0.3231451074138708	3	0	0	0	0	0	3	3
6.047382293393319	14	2	2	0	0	1	17	17
0.3231451074138708	3	0	0	0	0	0	3	3
0.4308601432184944	4	0	0	0	0	0	4	4
0.538575179023118	5	0	0	0	0	0	5	5
0.8639117561990457	4	1	0	0	0	0	4	4
0.4308601432184944	4	0	0	0	0	0	4	4
5.183470537194274	12	2	0	1	0	1	10	13
0.3231451074138708	3	0	0	0	0	0	3	3
0.7540052506323652	7	0	1	0	0	0	8	8
0.6479338171492842	3	1	0	0	0	0	3	3
2.591735268597137	6	2	0	0	0	1	7	7
1.2958676342985684	6	1	1	0	0	0	7	7
0.538575179023118	5	0	0	0	0	0	5	5
1.2958676342985684	6	1	1	0	0	0	7	7
0.3231451074138708	3	0	0	0	0	0	3	3
0.538575179023118	5	0	1	0	0	1	7	7
0.2154300716092472	2	0	1	0	0	0	3	3
0.3231451074138708	3	0	1	0	0	0	4	4
1.079889695248807	5	1	1	0	0	0	6	6
9.934985196289023	23	2	2	0	0	1	26	26
53.1305730062413	41	6	2	1	1	1	24	25
9.071073440089979	14	3	0	1	1	1	3	9
1.2958676342985684	6	1	0	0	0	0	6	6
1.5118455733483298	7	1	1	0	0	0	8	8
1.7278235123980914	8	1	0	0	0	1	9	9
0.4308601432184944	4	0	0	0	0	0	4	4
0.1077150358046236	1	0	2	0	0	0	3	3
11.230852830587592	13	4	0	0	0	1	14	14
0.8639117561990457	2	2	0	0	0	1	3	3
1.079889695248807	5	1	2	0	0	0	7	7
1.5118455733483298	7	1	0	0	0	0	7	7
0.4308601432184944	4	0	0	0	0	0	4	4
0.2154300716092472	2	0	1	0	0	0	3	3
0.3231451074138708	3	0	0	0	0	0	3	3
15.118455733483298	14	5	0	2	0	0	4	14
0.3231451074138708	3	0	0	0	0	0	3	3
1.2958676342985684	6	1	0	0	0	0	6	6
0.538575179023118	5	0	0	0	0	0	5	5
0.2154300716092472	2	0	0	0	0	1	3	3
1.2958676342985684	6	1	0	0	0	0	6	6
0.9694353222416124	9	0	0	0	0	0	9	9
0.3231451074138708	3	0	1	0	0	0	4	4
1.079889695248807	5	1	0	0	0	0	5	5
0.6462902148277416	6	0	0	0	0	0	6	6
4.319558780995228	10	2	2	0	0	1	13	13
0.1077150358046236	1	0	2	0	0	0	3	3
2.591735268597137	6	2	1	0	0	0	7	7
0.538575179023118	5	0	1	0	0	0	6	6
3.0236911466966596	7	2	0	0	0	0	7	7
0.538575179023118	5	0	0	0	0	0	5	5
1.2925804296554833	12	0	0	1	0	0	6	12
1.2958676342985684	6	1	0	0	0	0	6	6
2.159779390497614	5	2	1	0	0	1	7	7
2.591735268597137	6	2	0	0	0	0	6	6
0.4308601432184944	4	0	2	0	0	0	6	6
163.2793219216196	84	9	0	0	2	1	30	30
0.8639117561990457	4	1	0	0	0	1	5	5
0.3231451074138708	3	0	0	0	0	1	4	4
1.9438014514478525	9	1	0	0	0	0	9	9
0.6462902148277416	6	0	0	0	0	1	7	7
9.719007257239262	15	3	2	0	0	1	18	18
2.3757573295473753	11	1	1	0	0	1	13	13
0.538575179023118	5	0	0	0	0	0	5	5
0.538575179023118	5	0	1	0	0	1	7	7
1.079889695248807	5	1	0	0	0	0	5	5
0.538575179023118	5	0	0	0	0	0	5	5
0.3231451074138708	3	0	1	0	0	1	5	5
0.6462902148277416	6	0	1	0	0	0	7	7
0.3231451074138708	3	0	0	0	0	0	3	3
6.047382293393319	14	2	0	1	0	0	8	14
0.3231451074138708	3	0	1	0	0	0	4	4
0.8617202864369888	8	0	0	0	0	1	9	9
0.3231451074138708	3	0	0	0	0	1	4	4
0.538575179023118	5	0	1	0	0	0	6	6
0.3231451074138708	3	0	1	0	0	1	5	5
0.3231451074138708	3	0	0	0	0	0	3	3
2.3757573295473753	11	1	2	0	0	1	14	14
0.8639117561990457	4	1	0	0	0	0	4	4
2.159779390497614	10	1	0	0	0	0	10	10
0.8639117561990457	4	1	0	0	0	0	4	4
1.079889695248807	5	1	1	0	0	1	7	7
6.911294049592366	16	2	1	1	0	0	11	17
0.4308601432184944	4	0	0	0	0	0	4	4
0.538575179023118	5	0	0	0	0	1	6	6
1.079889695248807	5	1	1	0	0	0	6	6
4.751514659094751	11	2	1	1	0	0	8	12
0.538575179023118	5	0	0	0	0	0	5	5
0.9694353222416124	9	0	0	0	0	1	10	10
5.183470537194274	12	2	1	1	0	1	9	14
0.6462902148277416	6	0	1	0	0	1	8	8
1.079889695248807	5	1	0	0	0	0	5	5
0.4308601432184944	4	0	0	0	0	1	5	5
1.2958676342985684	6	1	1	0	0	0	7	7
0.3231451074138708	3	0	0	0	0	0	3	3
0.6462902148277416	6	0	2	0	0	0	8	8
2.159779390497614	5	2	0	0	0	0	5	5
0.538575179023118	5	0	0	0	0	1	7	7
73.64847721596864	31	11	0	3	1	0	9	21
1.7278235123980914	4	2	0	0	1	0	3	3
12.958676342985683	15	4	0	0	0	1	16	16
0.4308601432184944	4	0	1	0	0	0	5	5
1.5118455733483298	7	1	1	0	0	0	8	8
0.6462902148277416	6	0	0	0	0	1	7	7
0.3231451074138708	3	0	1	0	0	1	5	5
3.0236911466966596	7	2	1	0	0	1	9	9
1.079889695248807	5	1	1	0	0	0	6	6
10.366941074388546	16	3	1	0	1	0	10	10
1.400295465460107	13	0	0	1	0	0	9	13
1.2958676342985684	6	1	0	0	0	0	6	6
2.159779390497614	5	2	0	0	0	1	6	6
0.4308601432184944	4	0	1	0	0	0	5	5
0.6479338171492842	3	1	1	0	0	0	4	4
0.4308601432184944	4	0	0	0	0	0	4	4
0.8639117561990457	4	1	0	0	0	0	4	4
6.047382293393319	14	2	0	0	0	0	14	14
116.41210914782138	49	11	2	2	1	0	26	28
5.831404354343557	9	3	0	1	0	0	3	9
0.6479338171492842	3	1	0	0	0	0	3	3
0.9694353222416124	9	0	2	0	0	1	12	12
12.094764586786638	14	4	2	2	0	1	11	17
0.3231451074138708	3	0	0	0	0	0	3	3
0.538575179023118	5	0	0	0	0	0	5	5
0.538575179023118	5	0	0	0	0	1	7	7
1.5118455733483298	7	1	0	0	0	0	7	7
12.958676342985687	12	5	1	1	0	0	7	13
4.319558780995228	10	2	0	0	0	0	10	10
1.5118455733483298	7	1	0	0	0	0	7	7
5.831404354343557	9	3	1	0	0	0	10	10
0.4308601432184944	4	0	1	0	0	0	5	5
3.887602902895705	9	2	2	0	0	1	12	12
0.538575179023118	5	0	0	0	0	0	5	5
1.5118455733483298	7	1	1	0	0	0	8	8
1.2958676342985684	6	1	1	0	0	0	7	7
5.831404354343557	9	3	1	0	0	1	11	11
0.7540052506323652	7	0	1	0	0	0	8	8
0.4308601432184944	4	0	0	0	0	0	4	4
1.1848653938508595	11	0	1	0	0	0	12	12
9.071073440089979	14	3	1	1	0	0	10	15
0.8617202864369888	8	0	1	0	0	0	9	9
0.4308601432184944	4	0	1	0	0	1	6	6
0.4308601432184944	4	0	0	0	0	0	4	4
0.4308601432184944	4	0	0	0	0	0	4	4
2.159779390497614	5	2	1	0	0	1	7	7
10.366941074388548	12	4	2	0	0	1	15	15
2.159779390497614	10	1	0	1	0	0	5	10
0.538575179023118	5	0	1	0	0	0	6	6
12.958676342985687	12	5	0	0	0	0	12	12
0.4308601432184944	4	0	0	0	0	0	4	4
0.538575179023118	5	0	1	0	0	0	6	6
1.079889695248807	5	1	0	0	0	0	5	5
19.006058636379002	22	4	0	1	0	0	16	22
2.159779390497614	5	2	0	0	0	0	5	5
0.3231451074138708	3	0	0	0	0	1	4	4
1.7278235123980914	4	2	1	0	0	1	6	6
3.0236911466966596	7	2	0	0	0	0	7	7
7.127271988642126	11	3	2	0	0	0	13	13
2.159779390497614	5	2	2	0	0	0	7	7
1.2925804296554833	12	0	1	0	0	0	13	13
7.343249927691888	17	2	0	1	0	0	13	17
0.6462902148277416	6	0	0	0	0	0	6	6
2.591735268597137	6	2	2	0	0	0	8	8
5.615426415293796	13	2	2	0	0	1	16	16
1.079889695248807	5	1	0	0	0	0	5	5
0.538575179023118	5	0	0	0	0	0	5	5
0.6462902148277416	6	0	0	0	0	0	6	6
4.319558780995228	10	2	0	0	0	0	10	10
0.6462902148277416	6	0	0	0	0	1	7	7
1.079889695248807	5	1	1	0	0	1	7	7
28.72506589361826	19	7	1	0	0	1	21	21
0.8639117561990457	4	1	1	0	0	0	5	5
0.7540052506323652	7	0	0	0	0	1	8	8
1.2958676342985684	6	1	0	0	0	0	6	6
20.733882148777095	24	4	0	2	1	1	8	16
6.911294049592366	8	4	0	0	0	0	8	8
0.4308601432184944	4	0	0	0	0	0	5	5
0.8639117561990457	4	1	0	0	0	0	4	4
0.9694353222416124	9	0	1	0	0	0	10	10
0.4308601432184944	4	0	1	0	0	0	5	5
3.887602902895705	6	3	1	0	0	0	7	7
0.3231451074138708	3	0	1	0	0	0	4	4
0.6462902148277416	6	0	1	0	0	0	7	7
0.3231451074138708	3	0	0	0	0	0	3	3
1.079889695248807	5	1	1	0	0	0	6	6
0.538575179023118	5	0	1	0	0	0	6	6
0.8639117561990457	4	1	1	0	0	0	5	5
21.59779390497614	20	5	1	1	0	0	19	21
0.3231451074138708	3	0	0	0	0	0	3	3
1.7278235123980914	8	1	1	0	0	0	9	9
3.455647024796183	8	2	0	0	0	0	8	8
9.071073440089979	14	3	2	0	0	0	16	16
1.6157255370693542	15	0	0	1	0	0	11	15
133.90632221085204	62	10	2	4	2	1	18	28
1.7278235123980914	8	1	0	0	0	0	8	8
0.6462902148277416	6	0	0	0	0	1	7	7
0.4308601432184944	4	0	1	0	0	0	5	5
0.7540052506323652	7	0	0	0	0	0	7	7
0.538575179023118	5	0	0	0	0	0	5	5
11.878786647736877	11	5	2	0	1	0	8	8
19.869970392578047	23	4	1	0	0	1	25	25
0.4308601432184944	4	0	0	0	0	1	5	5
1.9438014514478525	9	1	0	0	0	0	9	9
3.2396690857464208	5	3	0	0	0	0	5	5
0.6462902148277416	6	0	0	0	0	1	8	8
0.4308601432184944	4	0	0	0	0	0	4	4
20.733882148777095	24	4	0	1	1	1	9	14
0.1077150358046236	1	0	1	0	0	1	3	3
0.3231451074138708	3	0	0	0	0	0	3	3
9.071073440089979	14	3	2	0	0	0	16	16
0.4308601432184944	4	0	0	0	0	0	4	4
2.591735268597137	6	2	0	0	0	0	6	6
0.538575179023118	5	0	0	0	0	1	6	6
0.4308601432184944	4	0	1	0	0	0	5	5
0.6462902148277416	6	0	0	0	0	1	7	7
0.3231451074138708	3	0	0	0	0	0	3	3
3.887602902895705	9	2	1	0	0	1	11	11
8.207161683890932	19	2	0	1	0	0	14	19
1.077150358046236	10	0	0	0	0	0	10	10
1.7278235123980914	8	1	0	0	0	0	8	8
25.05344092977232	29	4	1	1	0	0	28	30
1.7278235123980914	8	1	1	0	0	0	9	9
0.4308601432184944	4	0	1	0	0	0	5	5
0.7540052506323652	7	0	1	0	0	0	8	8
1.9438014514478525	9	1	0	0	0	0	9	9
0.7540052506323652	7	0	0	0	0	0	7	7
1.079889695248807	5	1	0	0	0	0	5	5
0.6479338171492842	3	1	0	0	0	0	3	3
0.538575179023118	5	0	0	0	0	0	5	5
3.0236911466966596	14	1	0	0	0	1	15	15
5.831404354343557	9	3	0	0	0	1	10	10
0.7540052506323652	7	0	1	0	0	0	8	8
2.3757573295473753	11	1	0	1	0	0	5	11
0.7540052506323652	7	0	1	0	0	0	8	8
1.079889695248807	5	1	0	0	0	1	6	6
1.9438014514478525	9	1	1	0	0	1	11	11
0.538575179023118	5	0	1	0	0	0	6	6
137.79392511374778	58	11	1	3	3	0	8	20
2.5917352685971364	4	3	0	0	0	1	5	5
0.3231451074138708	3	0	1	0	0	1	5	5
0.6462902148277416	6	0	1	0	0	1	8	8
116.41210914782138	77	7	2	1	2	1	29	30
1.079889695248807	5	1	0	0	0	0	5	5
1.079889695248807	5	1	2	0	0	1	8	8
19.438014514478525	18	5	2	2	0	1	15	21
0.9694353222416124	9	0	0	0	0	1	10	10
0.43195587809952285	2	1	1	0	0	0	3	3
0.8639117561990457	4	1	0	0	0	0	4	4
29.804955588867067	23	6	2	0	0	0	25	25
0.3231451074138708	3	0	0	0	0	0	3	3
0.3231451074138708	3	0	0	0	0	0	3	3
0.4308601432184944	4	0	0	0	0	0	4	4
1.5118455733483298	7	1	0	0	0	0	7	7
0.7540052506323652	7	0	0	0	0	0	7	7
27.645176198369462	16	8	0	0	1	0	9	9
0.4308601432184944	4	0	1	0	0	0	5	5
0.538575179023118	5	0	0	0	0	1	6	6
1.079889695248807	5	1	0	0	0	0	5	5
5.831404354343557	9	3	1	0	0	1	11	11
0.4308601432184944	4	0	1	0	0	0	5	5
0.538575179023118	5	0	0	0	0	0	5	5
0.6462902148277416	6	0	1	0	0	0	7	7
1.7278235123980914	8	1	0	0	0	0	8	8
3.455647024796183	8	2	0	0	0	0	8	8
0.6462902148277416	6	0	0	0	0	0	6	6
0.8639117561990457	4	1	1	0	0	0	5	5
0.538575179023118	5	0	0	0	0	0	5	5
6.911294049592366	8	4	0	0	0	0	8	8
3.0236911466966596	7	2	0	0	0	0	7	7
1.2958676342985684	6	1	1	0	0	0	7	7
0.6479338171492842	3	1	0	0	0	0	3	3
15.55041161158282	18	4	0	1	1	0	8	12
42.331676053753235	28	7	1	2	1	0	6	16
0.538575179023118	5	0	0	0	0	0	5	5
0.4308601432184944	4	0	0	0	0	0	4	4
0.538575179023118	5	0	1	0	0	0	6	6
0.6462902148277416	6	0	2	0	0	0	8	8
1.5118455733483298	7	1	0	0	0	0	7	7
1.2958676342985684	6	1	1	0	0	1	8	8
1.079889695248807	5	1	0	0	0	0	5	5
0.9694353222416124	9	0	2	1	0	1	9	12
0.6462902148277416	6	0	1	0	0	0	7	7
1.2958676342985684	6	1	1	0	0	0	7	7
4.535536720044989	7	3	2	0	0	1	10	10
6.4793381714928415	15	2	2	1	0	0	14	17
4.319558780995228	10	2	0	1	0	0	8	10
3.887602902895705	9	2	1	0	0	0	10	10
0.538575179023118	5	0	0	0	0	0	5	5
1.079889695248807	5	1	1	0	0	0	6	6
0.2154300716092472	2	0	0	0	0	1	3	3
1.7278235123980914	8	1	0	0	0	0	8	8
15.55041161158282	24	3	1	0	0	1	26	26
0.6462902148277416	6	0	1	0	0	1	8	8
0.4308601432184944	4	0	0	0	0	0	4	4
0.8617202864369888	8	0	0	0	0	0	8	8
0.4308601432184944	4	0	0	0	0	0	4	4
0.6462902148277416	6	0	2	0	0	0	8	8
7.77520580579141	9	4	0	1	0	1	6	10
1.9438014514478525	9	1	0	0	0	0	9	9
0.538575179023118	5	0	0	0	0	0	5	5
0.3231451074138708	3	0	0	0	0	0	3	3
0.9694353222416124	9	0	0	0	0	1	10	10
5.615426415293796	13	2	1	0	0	1	15	15
0.9694353222416124	9	0	1	0	0	0	11	11
0.3231451074138708	3	0	0	0	0	0	4	4
0.4308601432184944	4	0	0	0	0	1	5	5
4.319558780995228	10	2	0	0	0	1	11	11
1.7278235123980914	8	1	0	0	0	0	8	8
0.7540052506323652	7	0	1	0	0	0	8	8
3.0236911466966596	14	1	1	0	0	1	16	16
5.615426415293796	13	2	1	0	0	0	14	14
1.1848653938508595	11	0	0	0	0	0	12	12
1.400295465460107	13	0	1	0	0	0	14	14
0.3231451074138708	3	0	0	0	0	0	3	3
3.887602902895705	9	2	1	0	0	0	10	10
1.079889695248807	5	1	0	0	0	1	6	6
3.455647024796183	8	2	0	0	0	1	9	9
0.538575179023118	5	0	0	0	0	0	5	5
0.2154300716092472	2	0	0	0	0	1	3	3
3.887602902895705	6	3	0	0	0	0	6	6
23.32561741737423	18	6	1	1	0	0	14	19
1.077150358046236	10	0	0	0	0	0	10	10
6.4793381714928415	10	3	0	0	0	0	10	10
3.455647024796183	8	2	1	0	0	0	9	9
1.5118455733483298	7	1	0	0	0	0	7	7
3.887602902895705	9	2	0	0	0	0	9	9
0.8639117561990457	4	1	1	0	0	1	6	6
0.6462902148277416	6	0	2	0	0	1	9	9
7.77520580579141	9	4	2	0	0	1	12	12
0.7540052506323652	7	0	1	0	0	0	8	8
0.4308601432184944	4	0	0	0	0	0	4	4
32.39669085746421	25	6	1	1	1	1	15	16
1.2958676342985684	6	1	0	0	0	1	7	7
0.2154300716092472	2	0	1	0	0	0	3	3
17.278235123980913	20	4	1	0	0	1	22	22
1.7278235123980914	8	1	1	0	0	0	9	9
0.4308601432184944	4	0	0	0	0	1	5	5
1.7278235123980914	8	1	0	0	0	0	8	8
1.5118455733483298	7	1	0	0	0	1	8	8
5.831404354343557	9	3	1	0	0	0	10	10
0.8617202864369888	8	0	0	0	0	0	8	8
3.455647024796183	16	1	1	0	0	1	18	18
0.538575179023118	5	0	1	0	0	0	6	6
1.2958676342985684	3	2	0	0	0	0	3	3
0.3231451074138708	3	0	0	0	0	0	3	3
2.3757573295473753	11	1	1	0	0	0	12	12
1.079889695248807	5	1	1	0	0	0	6	6
0.6479338171492842	3	1	1	0	0	1	5	5
0.2154300716092472	2	0	2	0	0	0	4	4
0.3231451074138708	3	0	0	0	0	0	3	3
0.538575179023118	5	0	1	0	0	0	6	6
5.183470537194274	12	2	0	1	0	0	7	12
1.5118455733483298	7	1	0	0	0	0	7	7
1.2958676342985684	6	1	0	0	0	0	6	6
0.538575179023118	5	0	0	0	0	0	5	5
0.6462902148277416	6	0	0	0	0	0	6	6
7.77520580579141	12	3	0	1	0	0	6	12
6.911294049592366	16	2	1	0	0	0	17	17
0.4308601432184944	4	0	2	0	0	1	7	7
55.938286213888205	37	7	1	3	2	0	4	19
9.071073440089979	14	3	1	1	0	0	9	15
1.079889695248807	5	1	1	0	0	1	7	7
6.4793381714928415	10	3	1	0	0	0	11	11
25.70137474692161	17	7	1	0	0	0	18	18
0.4308601432184944	4	0	0	0	0	0	4	4
0.6462902148277416	6	0	0	0	0	0	6	6
1.2958676342985684	3	2	0	0	0	0	3	3
0.4308601432184944	4	0	0	0	0	0	4	4
1.9438014514478525	9	1	0	0	0	0	9	9
3.0236911466966596	14	1	0	0	0	0	14	14
5.831404354343557	9	3	2	1	0	1	8	12
0.6462902148277416	6	0	0	0	0	0	6	6
24.189529173573273	16	7	1	1	0	1	15	18
0.4308601432184944	4	0	1	0	0	0	5	5
0.4308601432184944	4	0	0	0	0	1	5	5
1.5118455733483298	7	1	0	0	0	0	7	7
1.7278235123980914	4	2	1	0	0	0	5	5
3.887602902895705	9	2	0	1	0	0	5	9
14.902477794433533	23	3	2	1	0	1	25	26
1.077150358046236	10	0	1	0	0	1	12	12
16.846279245881387	26	3	1	2	2	1	8	16
0.4308601432184944	4	0	0	0	0	0	4	4
0.4308601432184944	4	0	0	0	0	0	4	4
0.43195587809952285	2	1	1	0	0	1	4	4
0.3231451074138708	3	0	0	0	0	0	3	3
1.7278235123980914	8	1	1	0	0	1	10	10
6.911294049592366	8	4	0	0	0	0	8	8
2.159779390497614	10	1	1	0	0	1	12	12
0.538575179023118	5	0	0	0	0	0	5	5
0.8639117561990457	4	1	0	0	0	1	5	5
0.538575179023118	5	0	1	0	0	0	6	6
0.8639117561990457	4	1	0	0	0	0	4	4
1.2958676342985684	6	1	0	0	0	0	6	6
0.8639117561990457	4	1	1	0	0	0	5	5
0.4308601432184944	4	0	1	0	0	0	5	5
0.3231451074138708	3	0	0	0	0	0	3	3
2.159779390497614	10	1	0	0	0	0	10	10
0.4308601432184944	4	0	1	0	0	0	5	5
0.538575179023118	5	0	0	0	0	1	6	6
15.55041161158282	18	4	2	0	0	1	21	21
0.3231451074138708	3	0	0	0	0	0	3	3
1.2958676342985684	6	1	1	0	0	0	7	7
0.6462902148277416	6	0	0	0	0	1	7	7
3.887602902895705	9	2	0	0	0	1	10	10
0.7540052506323652	7	0	0	1	0	0	4	7
0.43195587809952285	2	1	0	0	0	1	3	3
1.079889695248807	5	1	0	0	0	0	5	5
1.079889695248807	5	1	1	0	0	0	6	6
0.7540052506323652	7	0	1	0	0	0	8	8
0.2154300716092472	2	0	0	0	0	1	3	3
3.671624963845944	17	1	1	1	0	0	15	18
0.4308601432184944	4	0	0	0	0	0	4	4
